time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,label
36001,-0.00003,-0.00001,0.00005,-0.00001,0,-0.00002,0.00002,0,1
36002,-0.00003,-0.00001,0.00005,-0.00001,0,-0.00002,0.00002,0,1
36003,-0.00003,-0.00001,0.00005,-0.00001,0,-0.00002,0.00002,0,1
36004,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36005,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36006,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36007,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36008,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36009,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36010,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36011,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36012,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36013,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36014,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36015,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36016,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36017,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36018,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36019,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36020,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36021,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36022,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36023,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36024,0,0.00006,0.00002,0.00001,-0.00001,0,-0.00001,-0.00001,1
36025,-0.00002,-0.00002,-0.00001,-0.00003,-0.00003,-0.00001,-0.00001,0,1
36026,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36027,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36028,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36029,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36030,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36031,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36032,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36033,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36034,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36035,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36036,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36038,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36039,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36040,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36041,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36042,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36043,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36044,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36045,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36046,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36047,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36048,0,0.00001,-0.00005,-0.00001,-0.00002,-0.00002,-0.00003,-0.00001,1
36049,-0.00001,-0.00003,0.00005,0.00001,0,0,0,0.00001,1
36050,-0.00001,-0.00003,0.00005,0.00001,0,0,0,0.00001,1
36051,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36052,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36053,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36054,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36055,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36056,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36057,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36058,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36059,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36060,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36061,-0.00002,-0.00002,-0.00006,-0.00002,0,-0.00002,0,-0.00001,1
36062,-0.00001,-0.00003,0.00001,-0.00002,-0.00004,0,-0.00002,0.00001,1
36063,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36064,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36065,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36066,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36067,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36068,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36069,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36070,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36071,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36072,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36073,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36074,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36075,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36076,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36077,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36078,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36079,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36080,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36081,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36082,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36083,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36084,-0.00003,-0.00005,-0.00003,0,-0.00001,-0.00001,-0.00002,-0.00001,1
36085,0,0.00002,-0.00002,0,-0.00002,-0.00001,-0.00001,-0.00001,1
36086,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36088,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36089,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36090,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36091,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36092,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36093,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36094,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36095,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36096,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36097,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36098,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36099,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36100,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36101,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36102,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36103,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36104,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36105,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36106,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36107,-0.00001,-0.00006,-0.00005,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,1
36108,-0.00001,-0.00001,-0.00005,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
36109,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36110,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36111,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36112,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36113,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36114,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36115,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36116,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36117,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36118,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36119,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36120,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36121,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36122,-0.00001,0.00004,0.00007,0.00001,0,0.00001,0.00001,-0.00001,1
36123,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36124,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36125,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36126,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36127,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36128,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36129,-0.00002,-0.00003,-0.00003,-0.00004,-0.00002,-0.00002,-0.00002,0,1
36130,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36131,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36132,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36133,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36134,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36135,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36136,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36139,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36140,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36141,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36142,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36143,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36144,0,0.00001,0.00005,-0.00001,-0.00001,-0.00001,0.00001,0,1
36145,-0.00001,-0.00002,-0.00002,0.00001,0.00001,-0.00001,0,-0.00002,1
36146,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36147,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36148,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36149,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36150,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36151,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36152,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36153,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36154,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36155,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36156,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36157,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36158,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36159,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36160,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36161,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36162,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36163,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36164,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36165,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36166,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36167,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36168,0,0,-0.00007,-0.00003,-0.00001,0,0,0,1
36169,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36170,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36171,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36172,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36173,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36174,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36175,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36176,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36177,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36178,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36179,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36180,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36181,-0.00001,0.00002,0.00002,0.00003,-0.00002,0,0,-0.00001,1
36182,0.00001,0.00001,-0.00005,-0.00002,-0.00002,0.00002,0.00001,0.00002,1
36183,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36184,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36185,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36186,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36189,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36190,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36191,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36192,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36193,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36194,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36195,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36196,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36197,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36198,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36199,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36200,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36201,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36202,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36203,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36204,-0.00001,0,-0.00009,-0.00002,0,-0.00002,-0.00003,0.00001,1
36205,-0.00003,0.00001,0.00004,-0.00002,0.00001,0,0,-0.00003,1
36206,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36207,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36208,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36209,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36210,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36211,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36212,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36213,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36214,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36215,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36216,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36217,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36218,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36219,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36220,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36221,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36222,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36223,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36224,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36225,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36226,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36227,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36228,-0.00001,0.00002,0.00003,0.00003,0,0,-0.00001,0,1
36229,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36230,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36231,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36232,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36234,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36235,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36236,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36239,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36240,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36241,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36242,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36243,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36244,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36245,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36246,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36247,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36248,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36249,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36250,-0.00001,-0.00001,0.00001,-0.00002,-0.00001,0.00001,-0.00002,-0.00003,1
36252,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36253,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36254,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36255,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36256,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36257,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36258,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36259,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36260,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36261,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36262,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36263,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36264,-0.00002,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
36265,-0.00002,-0.00001,0.00003,-0.00001,-0.00001,-0.00004,-0.00002,-0.00001,1
36266,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36267,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36268,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36269,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36270,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36271,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36272,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36273,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36274,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36275,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36276,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36277,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36278,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36279,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36280,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36281,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36282,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36283,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36284,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36285,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36286,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36288,0,-0.00003,0,-0.00001,0.00001,-0.00002,-0.00001,-0.00003,1
36289,0.00001,0,0.00002,-0.00002,-0.00002,-0.00001,0.00002,0,1
36290,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36291,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36292,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36293,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36294,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36295,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36296,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36297,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36298,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36299,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36300,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36301,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36302,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36303,-0.00001,-0.00005,0.00001,-0.00005,-0.00002,-0.00001,-0.00002,-0.00003,1
36304,-0.00001,-0.0001,-0.00007,0.00001,0,-0.00002,-0.00001,-0.00002,1
36305,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36306,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36307,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36308,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36309,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36311,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36312,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36313,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36314,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36315,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36316,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36317,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36318,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36319,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36320,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36321,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
36322,0.00002,0.00002,-0.00005,0,-0.00002,0,0.00001,-0.00001,1
